date,temperature,humidity,precipitation,wind_speed,disease_0,disease_1,disease_2,disease_3,disease_4,disease_5,disease_6,disease_7,disease_8,disease_9
2012-06-01,22.1,78.26,13.65,3.63,0,0,0,0,0,0,0,0,0,0
2012-06-02,32.39,86.6,15.37,10.7,0,0,0,0,1,0,0,1,0,1
2012-06-03,32.07,65.78,15.01,6.12,0,0,0,0,0,0,0,0,0,0
2012-06-04,22.84,71.1,18.59,18.17,0,0,1,0,0,1,0,0,0,0
2012-06-05,23.31,63.78,27.77,14.06,0,0,0,0,0,0,0,0,0,0
2012-06-06,32.48,56.16,41.48,13.7,0,0,0,0,0,0,0,1,0,0
2012-06-07,25.48,75.25,13.31,18.81,0,0,0,0,0,0,0,0,0,0
2012-06-08,31.14,88.67,23.67,12.46,0,0,0,0,0,0,0,0,0,0
2012-06-09,22.06,76.77,18.95,17.41,0,0,0,0,0,0,0,0,0,0
2012-06-10,27.66,46.34,22.51,15.61,0,0,0,0,0,0,0,0,0,0
2012-06-11,22.16,73.76,34.88,10.24,0,0,1,0,0,1,0,1,0,0
2012-06-12,23.38,77.12,38.09,7.64,0,0,0,0,0,0,0,0,0,0
2012-06-13,22.68,63.36,22.03,4.37,0,0,0,0,0,0,0,0,0,0
2012-06-14,29.53,55.06,19.64,6.53,0,0,1,0,0,1,0,1,0,0
2012-06-15,17.5,70.47,95.87,2.9,0,0,0,0,0,0,0,0,0,0
2012-06-16,27.46,73.87,36.95,4.81,1,0,0,0,0,0,0,0,0,0
2012-06-17,15.0,60.6,22.14,8.11,0,0,0,0,0,0,0,0,0,0
2012-06-18,35.0,79.91,13.91,8.07,0,0,0,0,0,0,0,0,0,1
2012-06-19,23.81,78.19,15.14,2.46,0,0,0,0,0,0,0,0,0,0
2012-06-20,31.34,68.46,32.06,8.1,0,0,0,0,0,0,0,0,0,0
2012-06-21,21.96,66.57,30.66,6.47,0,0,0,0,0,0,0,0,0,0
2012-06-22,31.23,57.79,44.07,10.22,0,0,0,0,0,0,0,0,0,1
2012-06-23,27.02,88.92,12.87,11.72,0,0,0,0,0,0,0,0,0,0
2012-06-24,29.91,40.33,100.0,6.07,0,0,0,0,0,0,0,0,0,0
2012-06-25,25.51,85.98,68.66,8.83,0,0,0,0,0,0,0,0,0,0
2012-06-26,30.21,83.22,21.08,8.14,0,0,0,0,1,0,0,0,0,0
2012-06-27,25.51,80.91,20.46,0.0,0,0,0,0,0,0,0,0,0,0
2012-06-28,31.4,73.19,21.8,9.69,0,0,0,0,0,0,0,0,0,0
2012-06-29,30.09,78.15,33.53,0.87,0,0,0,0,0,0,0,0,0,0
2012-06-30,18.5,82.03,27.42,13.19,0,0,0,0,0,0,0,0,0,0
2012-07-01,26.4,60.87,24.68,8.92,0,0,0,0,1,0,0,0,0,1
2012-07-02,34.74,84.17,51.46,11.83,0,0,0,0,0,0,0,0,0,0
2012-07-03,35.0,72.53,32.49,10.96,0,0,1,0,0,0,0,1,1,0
2012-07-04,34.99,67.83,74.58,6.65,0,0,0,0,0,0,1,0,1,0
2012-07-05,29.11,76.61,59.47,0.16,0,0,0,0,0,0,0,0,0,0
2012-07-06,32.58,82.63,38.33,8.34,0,0,1,0,0,0,1,0,0,0
2012-07-07,33.7,61.8,26.91,13.72,0,0,0,0,0,0,0,0,0,0
2012-07-08,34.44,56.81,13.52,11.51,0,0,0,0,0,0,0,0,0,0
2012-07-09,20.32,76.73,13.17,10.62,0,0,0,0,0,0,0,0,0,0
2012-07-10,32.39,67.97,15.16,11.2,0,1,0,1,0,0,0,1,0,0
2012-07-11,35.0,66.02,19.13,13.08,0,0,1,0,0,0,0,0,0,0
2012-07-12,19.95,57.4,26.72,7.13,0,0,0,0,0,1,0,0,0,0
2012-07-13,22.05,61.87,33.12,3.02,0,0,0,0,0,0,0,0,0,0
2012-07-14,27.0,85.52,13.54,1.83,0,0,0,0,0,0,0,0,0,0
2012-07-15,32.09,63.06,21.09,8.6,0,0,0,0,0,0,0,1,1,0
2012-07-16,33.22,69.91,33.43,6.92,0,0,0,0,0,0,0,0,0,0
2012-07-17,33.99,75.57,20.58,15.92,0,0,0,0,0,0,0,0,0,0
2012-07-18,28.43,82.22,35.22,6.98,0,0,0,0,0,0,0,0,0,0
2012-07-19,25.57,79.0,23.52,8.98,0,0,0,0,0,0,0,0,0,0
2012-07-20,25.26,67.36,20.63,6.77,0,0,0,0,1,0,0,0,1,0
2012-07-21,23.23,52.29,13.35,14.81,0,0,0,0,1,0,0,0,0,0
2012-07-22,24.08,54.44,17.53,12.58,0,0,0,0,0,0,0,0,0,0
2012-07-23,30.34,58.23,72.23,21.92,0,0,0,0,0,0,0,0,0,0
2012-07-24,24.08,81.27,19.26,15.82,0,0,0,0,0,0,0,0,0,0
2012-07-25,29.58,54.09,42.01,6.83,0,0,0,1,0,0,0,0,0,0
2012-07-26,29.25,66.96,27.02,0.0,0,0,0,0,0,0,0,0,0,0
2012-07-27,27.06,75.99,25.5,12.57,0,0,0,0,0,0,0,0,0,0
2012-07-28,23.1,69.65,28.46,9.15,0,0,0,0,0,0,0,0,0,0
2012-07-29,29.06,81.48,25.65,14.33,0,0,0,0,0,0,0,0,0,0
2012-07-30,27.2,73.25,15.68,14.15,0,0,0,0,0,0,0,0,0,0
2012-07-31,24.66,66.04,15.92,18.75,0,0,0,0,0,0,0,0,0,0
2012-08-01,31.79,78.15,21.44,18.26,0,0,0,0,0,0,0,0,0,0
2012-08-02,23.18,84.55,35.82,5.64,0,0,0,0,0,0,0,0,0,0
2012-08-03,35.0,69.34,30.77,0.0,0,0,0,0,0,0,0,0,0,0
2012-08-04,28.4,80.88,24.15,10.78,0,0,0,0,0,0,0,0,0,0
2012-08-05,31.48,79.58,31.39,11.4,0,0,0,0,0,0,0,0,0,0
2012-08-06,22.13,60.91,32.12,5.52,0,0,0,0,0,0,0,0,0,0
2012-08-07,30.45,65.41,14.34,10.32,0,0,0,0,0,0,0,0,0,0
2012-08-08,24.59,89.45,22.11,2.36,0,0,0,0,0,0,0,0,0,0
2012-08-09,30.53,49.11,17.75,9.68,0,0,0,0,0,0,0,0,0,0
2012-08-10,33.67,81.51,24.76,11.35,0,0,0,0,1,0,0,0,0,0
2012-08-11,19.99,48.07,20.36,3.68,0,0,0,1,0,0,1,0,0,1
2012-08-12,21.3,75.44,19.54,6.92,0,0,0,0,0,0,0,0,0,0
2012-08-13,25.86,79.75,15.99,9.61,0,0,0,0,0,0,0,0,0,0
2012-08-14,22.98,57.74,17.27,15.96,0,0,0,0,0,0,0,0,0,0
2012-08-15,33.38,60.91,18.95,9.94,1,0,0,1,1,0,0,0,0,0
2012-08-16,26.45,61.91,20.21,10.85,0,0,0,0,0,0,0,0,0,0
2012-08-17,27.84,63.06,22.94,1.31,0,0,0,0,0,0,0,0,0,0
2012-08-18,19.78,81.13,36.74,15.09,0,0,0,0,0,0,0,0,0,0
2012-08-19,31.79,79.09,32.65,13.91,0,0,0,0,0,0,0,0,0,0
2012-08-20,24.88,76.59,41.89,13.44,0,0,0,0,0,0,0,0,0,0
2012-08-21,15.73,66.64,26.14,11.01,0,0,0,0,0,0,0,0,0,0
2012-08-22,26.45,59.32,31.65,0.0,0,0,0,0,0,0,1,0,1,0
2012-08-23,35.0,81.92,34.38,14.61,0,0,0,0,0,0,0,0,0,0
2012-08-24,34.09,70.1,44.73,10.31,0,0,0,0,0,0,0,0,0,0
2012-08-25,34.34,50.11,24.27,5.68,0,0,0,0,0,0,0,0,0,0
2012-08-26,34.66,54.53,27.03,10.91,0,0,0,0,0,0,0,0,0,0
2012-08-27,25.22,70.72,22.94,6.9,0,0,0,0,0,1,0,0,0,0
2012-08-28,30.65,64.72,32.83,15.43,0,0,0,1,0,0,1,0,1,0
2012-08-29,21.57,68.8,39.61,6.51,0,1,0,0,0,0,0,0,0,0
2012-08-30,24.49,59.34,22.8,10.46,0,0,0,0,0,0,0,0,0,0
2012-08-31,35.0,76.4,22.35,8.24,0,0,0,0,0,0,0,0,0,0
2012-09-01,30.74,68.66,74.45,2.75,0,0,0,0,0,0,0,0,0,0
2012-09-02,21.94,85.08,24.69,4.82,0,0,0,0,1,0,0,0,0,0
2012-09-03,31.71,61.06,16.24,12.4,0,0,0,0,0,0,0,0,0,0
2012-09-04,27.51,68.71,38.73,8.44,0,0,0,0,0,0,0,0,0,1
2012-09-05,28.55,59.91,26.03,10.38,0,0,0,0,0,0,0,0,0,0
2012-09-06,30.89,82.34,24.51,16.71,0,0,0,0,0,0,0,0,0,0
2012-09-07,27.84,64.23,28.42,11.08,1,0,0,0,0,1,0,1,0,0
2012-09-08,25.86,62.03,25.5,10.24,0,0,0,0,0,0,0,0,0,0
2012-09-09,28.76,45.22,13.87,10.14,0,1,0,0,0,0,0,0,0,0
2012-09-10,29.78,56.29,30.03,13.41,0,0,0,0,0,0,0,0,0,0
2012-09-11,21.88,57.01,17.37,6.66,0,0,0,0,0,0,0,0,0,0
2012-09-12,31.33,67.23,56.03,6.68,0,0,0,0,0,0,0,0,0,0
2012-09-13,31.25,73.28,41.16,9.01,0,1,1,1,0,0,0,0,0,0
2012-09-14,25.93,75.24,34.53,12.47,0,0,0,0,0,0,0,0,0,0
2012-09-15,23.98,86.96,31.09,16.69,0,0,0,0,0,0,0,0,0,0
2012-09-16,28.53,52.82,22.24,6.94,1,0,0,0,0,1,1,0,0,0
2012-09-17,18.64,78.81,23.26,2.3,0,0,0,0,0,0,0,0,0,0
2012-09-18,31.02,68.35,83.48,14.61,0,0,0,0,0,0,0,0,0,0
2012-09-19,35.0,89.8,55.84,0.0,1,0,0,0,0,0,1,0,1,0
2012-09-20,25.2,56.86,21.73,6.67,0,0,0,0,0,0,1,0,0,0
2012-09-21,23.81,71.37,66.27,4.77,0,0,0,0,0,0,0,0,0,0
2012-09-22,22.38,72.18,44.61,13.75,0,0,0,0,0,0,0,1,0,1
2012-09-23,28.89,69.73,22.65,7.3,0,0,0,0,0,0,0,0,0,0
2012-09-24,35.0,65.78,19.55,14.86,1,0,1,0,0,0,0,1,0,0
2012-09-25,33.46,59.37,22.97,13.33,0,0,0,0,0,0,0,0,0,0
2012-09-26,35.0,91.01,16.56,15.64,0,0,0,0,0,0,0,0,0,0
2012-09-27,24.7,65.09,26.13,16.49,0,0,0,0,1,0,0,0,1,1
2012-09-28,27.97,90.54,15.08,11.6,0,1,0,0,1,0,0,0,1,0
2012-09-29,30.15,69.24,22.54,12.0,0,0,1,0,0,0,1,1,0,0
2012-09-30,23.42,64.65,27.57,5.37,0,0,0,0,0,0,0,0,0,0
2012-10-01,31.35,82.43,36.26,12.6,0,0,0,0,0,0,0,0,0,0
2012-10-02,24.4,66.1,14.2,14.3,0,0,0,0,0,0,0,0,0,0
2012-10-03,23.37,57.87,25.72,11.68,0,0,0,0,0,0,0,0,0,0
2012-10-04,27.56,67.72,22.44,0.0,0,0,0,0,0,0,0,0,0,0
2012-10-05,27.0,59.88,29.71,14.27,0,0,0,0,0,0,0,0,0,0
2012-10-06,27.13,57.73,15.42,14.41,0,0,0,0,0,0,0,0,0,0
2012-10-07,25.59,58.06,16.2,3.59,0,0,0,0,0,1,0,1,1,0
2012-10-08,26.77,53.39,23.98,18.3,0,0,0,0,0,0,0,0,0,0
2012-10-09,29.03,67.61,27.41,8.77,0,0,0,0,0,0,0,0,0,0
2012-10-10,31.49,56.6,18.28,9.43,0,0,0,0,0,0,0,0,0,0
2012-10-11,30.69,78.87,37.95,6.73,0,0,1,0,1,0,0,1,0,0
2012-10-12,19.6,69.65,42.22,13.73,0,0,0,0,0,1,0,0,0,0
2012-10-13,33.24,63.35,14.78,9.15,0,0,0,0,0,0,0,0,0,0
2012-10-14,24.19,76.22,30.55,0.0,0,0,0,0,1,0,0,0,0,0
2012-10-15,25.16,74.0,28.56,11.11,0,1,0,0,0,0,0,0,0,0
2012-10-16,26.98,73.69,44.57,10.4,0,0,0,0,0,0,0,0,0,0
2012-10-17,28.48,71.27,15.04,11.06,0,0,0,0,0,0,0,0,0,0
2012-10-18,26.49,94.97,16.36,19.82,0,0,0,0,0,0,0,0,0,0
2012-10-19,25.75,64.79,15.06,12.04,0,0,0,0,0,0,0,0,0,0
2012-10-20,22.86,71.73,32.7,11.13,0,0,0,0,0,0,0,0,0,0
2012-10-21,35.0,76.49,19.19,12.79,0,0,0,0,0,0,0,0,0,0
2012-10-22,27.6,55.7,17.18,20.92,0,0,0,0,0,0,0,0,0,0
2012-10-23,28.44,66.08,19.44,1.13,0,0,0,0,0,0,0,0,0,0
2012-10-24,34.3,74.05,23.1,21.69,0,0,0,0,0,0,0,0,0,1
2012-10-25,32.22,71.67,57.3,9.21,0,0,1,0,0,0,0,1,1,0
2012-10-26,30.02,62.54,45.65,9.07,0,0,0,0,0,0,0,0,0,0
2012-10-27,33.33,82.48,20.63,8.16,0,0,0,0,0,0,0,0,0,0
2012-10-28,27.85,61.93,29.79,8.61,0,0,0,0,0,0,0,0,0,0
2012-10-29,26.28,52.8,24.74,9.39,0,0,0,0,0,0,0,0,0,0
2012-10-30,27.35,72.59,28.14,7.33,0,0,0,0,0,0,0,0,0,0
2012-10-31,31.03,80.29,100.0,10.95,0,0,0,0,0,0,0,0,0,0
2012-11-01,34.1,71.6,48.69,4.92,1,0,0,0,0,1,0,0,0,0
2012-11-02,28.93,78.64,14.42,12.96,0,0,0,0,0,0,0,0,0,0
2012-11-03,23.03,66.79,38.94,13.3,1,1,0,0,1,0,0,0,0,0
2012-11-04,30.72,100.0,14.57,0.0,0,0,0,0,0,0,0,0,0,0
2012-11-05,28.67,65.83,15.72,16.38,0,0,0,0,0,0,0,0,0,0
2012-11-06,30.44,56.41,16.84,14.72,0,0,0,0,0,0,0,0,0,0
2012-11-07,29.05,66.21,22.0,2.46,0,0,0,0,0,0,0,0,0,0
2012-11-08,31.05,69.27,22.89,10.29,0,0,1,0,0,0,0,0,1,0
2012-11-09,18.52,76.29,16.9,8.11,0,0,0,0,0,0,0,0,0,0
2012-11-10,24.08,76.71,16.25,6.83,0,0,1,0,0,0,0,0,0,0
2012-11-11,31.25,92.41,16.25,22.38,0,0,0,1,0,1,0,1,0,0
2012-11-12,26.78,57.67,19.95,13.03,0,1,0,0,1,0,0,1,0,0
2012-11-13,24.79,91.19,15.21,5.7,0,0,0,0,0,0,0,0,0,0
2012-11-14,29.12,58.18,19.27,12.98,0,0,0,0,0,0,0,0,0,0
2012-11-15,22.94,71.21,26.58,12.71,0,0,0,0,0,0,0,0,0,0
2012-11-16,26.55,56.46,25.23,18.54,0,0,1,0,0,0,0,0,0,0
2012-11-17,23.15,67.49,15.8,5.72,0,0,0,0,0,0,0,0,0,0
2012-11-18,22.14,68.42,14.82,7.54,0,0,0,0,0,0,0,0,0,0
2012-11-19,26.64,65.21,26.65,12.54,0,0,0,0,0,0,0,0,0,0
2012-11-20,32.23,57.91,23.67,4.43,0,0,0,0,0,0,1,0,0,0
2012-11-21,23.34,64.79,31.1,15.16,0,0,0,1,1,1,0,0,0,0
2012-11-22,26.38,58.41,33.36,14.04,0,0,0,0,0,0,0,0,0,0
2012-11-23,32.5,59.92,52.99,17.92,0,0,0,0,0,0,0,0,0,0
2012-11-24,23.87,76.45,39.67,13.55,0,0,0,0,0,0,0,0,0,0
2012-11-25,17.96,71.27,56.46,8.63,0,0,0,0,0,0,0,0,0,0
2012-11-26,29.91,70.89,53.94,10.06,0,0,0,0,0,0,0,0,0,0
2012-11-27,20.55,57.41,27.68,17.09,0,0,0,0,0,0,0,0,1,0
2012-11-28,24.61,79.92,51.21,16.55,0,0,0,0,0,0,0,0,0,0
2012-11-29,23.19,69.83,25.53,5.42,0,0,0,0,0,0,0,0,0,1
2012-11-30,27.25,55.0,79.38,14.51,0,0,0,0,0,0,0,0,0,0
2012-12-01,25.05,75.24,26.43,5.14,0,0,0,0,0,0,0,0,0,0
2012-12-02,20.5,61.42,17.81,13.78,0,0,0,0,0,1,1,0,0,0
2012-12-03,22.93,63.3,15.1,8.74,0,0,0,0,0,0,0,0,0,0
2012-12-04,29.27,56.78,30.99,10.65,1,0,0,0,0,0,0,0,0,0
2012-12-05,28.75,56.64,21.48,18.13,0,0,0,0,0,0,0,0,0,0
2012-12-06,35.0,61.21,30.4,11.37,0,0,0,0,0,0,0,0,0,0
2012-12-07,35.0,75.96,17.42,12.86,0,0,0,0,0,1,0,0,0,1
2012-12-08,31.85,70.45,27.81,13.47,1,0,0,1,0,1,0,0,0,0
2012-12-09,17.74,64.78,17.62,17.24,0,0,0,0,0,0,0,0,0,0
2012-12-10,28.06,77.82,18.79,9.28,0,0,0,0,0,0,0,0,0,0
2012-12-11,25.67,46.11,18.98,9.1,1,0,0,0,1,0,0,0,0,0
2012-12-12,26.28,77.34,17.99,9.31,0,0,0,0,0,0,1,1,0,0
2012-12-13,34.93,81.36,48.84,14.75,0,1,0,0,0,0,0,0,0,0
2012-12-14,35.0,59.44,30.49,13.86,0,0,0,0,0,0,0,0,0,0
2012-12-15,27.85,89.08,20.94,13.59,0,0,0,0,0,0,0,0,1,0
2012-12-16,28.2,68.13,17.64,14.56,0,0,0,0,0,0,0,0,0,0
2012-12-17,35.0,81.47,37.11,3.82,0,0,0,0,0,0,0,0,0,0
2012-12-18,20.77,71.79,24.07,16.93,0,0,1,1,0,0,0,0,0,1
2012-12-19,31.29,63.79,15.34,11.37,0,0,1,0,0,0,0,0,0,0
2012-12-20,30.62,80.27,72.01,24.12,0,0,0,0,0,0,0,1,0,0
2012-12-21,22.64,78.97,18.24,9.13,0,0,0,0,0,0,0,0,0,0
2012-12-22,28.53,84.41,32.86,13.69,0,0,0,0,0,0,0,0,0,0
2012-12-23,29.48,78.55,16.83,8.43,0,0,0,0,0,0,0,0,0,0
2012-12-24,27.05,74.28,50.36,3.36,0,0,0,0,0,0,0,0,0,0
2012-12-25,30.33,65.37,17.61,11.61,0,0,0,0,0,0,0,0,0,0
2012-12-26,34.8,77.75,27.86,13.47,0,0,0,0,0,0,0,0,0,0
2012-12-27,34.5,69.41,23.62,2.5,0,0,0,0,0,0,0,0,0,0
2012-12-28,24.01,46.57,40.84,13.98,0,0,0,0,0,0,0,0,0,0
2012-12-29,29.36,69.12,36.81,1.33,0,0,0,0,0,0,0,0,0,0
2012-12-30,30.52,79.77,52.64,7.27,0,0,0,0,0,0,0,0,0,0
2012-12-31,32.12,83.18,23.59,14.86,0,0,0,0,0,0,0,0,0,0
2013-01-01,27.92,61.55,17.22,6.56,0,0,0,0,0,0,0,0,0,0
2013-01-02,25.35,56.18,19.42,11.15,0,0,0,0,0,0,0,0,0,0
2013-01-03,22.87,64.37,49.89,10.85,0,0,0,0,0,0,0,0,0,0
2013-01-04,35.0,72.37,25.55,8.83,0,0,0,0,0,0,0,0,0,0
2013-01-05,25.29,70.26,29.96,12.64,0,0,0,0,1,1,0,0,1,0
2013-01-06,18.66,80.78,38.78,13.13,0,0,0,0,0,0,0,0,0,0
2013-01-07,26.46,65.42,64.91,9.21,0,0,0,0,0,0,0,0,0,0
2013-01-08,22.27,64.75,36.07,16.61,0,1,0,1,1,0,0,0,0,0
2013-01-09,27.68,84.36,16.69,3.01,0,0,0,0,0,0,0,0,0,0
2013-01-10,26.58,74.58,26.94,20.9,0,0,0,0,0,0,0,0,0,0
2013-01-11,27.82,62.08,32.8,18.76,0,0,0,0,0,0,0,0,0,0
2013-01-12,21.87,81.69,18.15,9.81,0,0,0,0,0,0,0,0,0,0
2013-01-13,24.74,71.52,23.93,3.29,0,0,0,0,0,0,0,0,0,0
2013-01-14,27.46,73.78,51.49,18.03,0,0,0,0,0,0,0,0,0,0
2013-01-15,32.86,88.5,45.95,7.12,0,0,0,0,0,0,0,0,0,0
2013-01-16,30.98,75.46,16.67,16.08,0,0,0,0,0,0,0,0,0,0
2013-01-17,32.36,76.25,23.26,11.97,0,0,0,0,0,0,0,0,0,0
2013-01-18,29.65,69.88,42.05,13.26,0,0,0,0,0,0,0,1,0,0
2013-01-19,32.95,62.91,26.16,5.15,0,1,1,0,0,0,0,1,0,0
2013-01-20,24.17,77.63,27.99,12.28,0,0,0,0,0,0,0,0,0,0
2013-01-21,28.7,72.99,19.27,8.48,0,0,0,0,0,0,0,0,0,0
2013-01-22,31.97,53.19,28.14,2.8,0,0,0,0,1,0,0,0,0,0
2013-01-23,26.49,79.96,19.92,24.68,0,1,0,0,0,0,0,1,0,0
2013-01-24,24.8,68.08,20.85,11.44,0,0,0,0,0,0,0,0,0,0
2013-01-25,30.88,71.39,24.29,3.93,0,0,0,0,0,0,0,0,0,0
2013-01-26,32.73,80.28,20.06,9.04,0,0,0,0,0,0,0,0,0,0
2013-01-27,32.22,66.95,15.2,14.27,0,0,0,0,0,0,0,0,0,0
2013-01-28,23.4,81.27,53.66,5.27,0,0,0,0,0,0,0,0,0,0
2013-01-29,29.58,57.42,15.02,12.68,0,0,0,0,0,0,0,0,0,0
2013-01-30,27.02,67.07,21.52,10.27,0,0,0,0,0,0,0,0,0,0
2013-01-31,22.97,58.89,26.54,14.58,1,0,0,1,0,1,0,0,0,0
2013-02-01,27.58,79.76,32.4,0.0,0,0,1,1,0,0,0,0,0,0
2013-02-02,33.37,75.5,55.54,6.82,0,0,0,0,0,0,0,0,0,0
2013-02-03,19.51,60.7,15.04,1.44,0,0,0,0,0,0,0,0,0,0
2013-02-04,35.0,52.53,18.0,14.39,0,0,0,0,0,0,0,0,0,0
2013-02-05,35.0,59.13,25.82,7.19,0,0,0,0,0,0,0,0,0,0
2013-02-06,24.52,83.66,14.94,14.79,0,0,0,1,0,0,0,0,0,0
2013-02-07,35.0,77.78,24.2,8.89,1,0,0,0,0,1,0,0,0,1
2013-02-08,28.61,60.67,19.74,15.45,0,0,0,0,0,0,0,0,0,0
2013-02-09,28.04,70.3,27.31,5.86,0,0,0,0,0,0,0,0,0,0
2013-02-10,25.39,83.09,63.12,8.62,0,0,0,0,0,0,0,0,0,0
2013-02-11,27.6,67.44,75.6,13.22,0,0,0,1,0,0,0,0,0,1
2013-02-12,30.24,78.79,27.34,8.79,0,0,0,0,0,0,0,0,0,0
2013-02-13,35.0,63.59,18.03,17.63,0,0,0,0,0,0,0,0,0,0
2013-02-14,27.93,63.58,52.92,14.1,1,0,0,0,0,0,1,0,0,0
2013-02-15,21.18,76.5,29.8,10.37,0,0,0,0,0,0,0,0,0,0
2013-02-16,15.0,69.96,39.08,10.13,0,0,0,0,0,0,0,0,0,0
2013-02-17,25.82,65.88,24.72,4.09,0,1,0,1,0,0,0,0,0,0
2013-02-18,30.26,55.86,15.88,6.87,0,0,0,0,0,0,0,0,0,0
2013-02-19,27.0,74.81,16.83,15.37,0,0,0,0,0,0,0,0,0,0
2013-02-20,33.3,64.16,29.53,16.62,0,0,0,0,0,0,0,0,0,0
2013-02-21,28.77,75.35,26.64,4.18,0,0,0,0,0,0,0,0,0,0
2013-02-22,19.64,79.27,15.48,8.43,0,1,1,0,0,0,0,1,0,0
2013-02-23,23.83,74.2,43.32,10.37,0,0,0,0,0,0,0,0,0,0
2013-02-24,29.65,84.91,27.25,1.36,0,0,0,0,0,0,0,0,0,0
2013-02-25,32.34,91.1,35.38,13.63,1,0,0,0,1,0,0,1,0,0
2013-02-26,28.45,59.8,34.41,9.54,0,0,0,0,0,0,0,0,0,0
2013-02-27,26.18,74.58,25.9,19.75,0,0,0,0,0,0,0,0,0,0
2013-02-28,26.33,70.26,28.07,5.02,0,0,1,0,0,0,0,0,0,0
2013-03-01,24.7,55.09,23.58,0.0,0,0,0,0,0,0,0,0,0,0
2013-03-02,28.49,75.4,50.3,2.17,0,0,0,0,0,0,0,0,0,0
2013-03-03,32.56,68.53,25.07,14.11,0,0,0,0,0,0,0,0,0,0
2013-03-04,26.81,69.7,40.65,10.91,0,0,0,0,0,1,0,0,1,0
2013-03-05,25.76,57.28,16.46,16.15,1,0,0,0,0,0,0,1,1,0
2013-03-06,18.33,57.64,44.57,16.88,0,0,0,0,0,0,0,0,0,0
2013-03-07,30.85,80.74,35.94,21.27,1,0,0,1,0,0,0,0,0,0
2013-03-08,32.72,77.85,43.62,0.47,0,0,0,0,0,1,0,0,1,1
2013-03-09,30.68,74.32,33.11,6.96,0,1,0,1,0,0,0,0,0,0
2013-03-10,29.97,68.63,23.87,9.91,0,0,0,0,0,0,0,0,0,0
2013-03-11,27.4,56.67,23.55,11.38,0,0,0,0,0,0,0,0,0,0
2013-03-12,20.76,76.82,43.75,14.06,0,0,0,0,0,0,0,0,0,0
2013-03-13,26.05,60.69,42.73,7.81,0,0,0,0,0,0,0,0,0,0
2013-03-14,24.62,64.22,43.64,4.93,0,0,0,0,0,0,0,0,0,0
2013-03-15,21.9,61.79,34.88,19.89,0,0,0,0,0,0,0,0,0,0
2013-03-16,26.57,72.29,17.74,9.4,0,0,0,0,0,0,0,0,0,0
2013-03-17,27.86,86.76,17.38,7.79,0,0,0,0,0,0,1,0,1,0
2013-03-18,35.0,67.4,24.33,6.64,0,0,0,0,0,0,0,0,0,0
2013-03-19,28.18,73.91,15.45,7.19,0,0,0,0,0,0,0,0,0,0
2013-03-20,34.7,82.76,37.36,8.69,0,0,0,0,0,0,0,0,0,0
2013-03-21,26.11,66.47,22.85,6.18,0,0,0,0,0,0,0,0,0,0
2013-03-22,33.82,69.03,22.33,0.76,0,1,0,0,0,0,0,0,0,1
2013-03-23,22.88,61.29,23.79,14.27,0,0,0,0,0,0,0,0,0,0
2013-03-24,27.4,76.92,15.36,12.19,0,1,0,0,0,0,0,0,0,0
2013-03-25,25.76,66.75,18.11,10.01,0,0,0,0,0,0,0,0,0,0
2013-03-26,23.68,73.83,23.35,17.43,0,0,0,0,0,0,0,0,0,0
2013-03-27,31.62,69.29,100.0,16.98,0,0,0,1,1,0,0,0,0,0
2013-03-28,35.0,80.08,22.1,16.16,0,0,0,0,0,0,0,0,0,0
2013-03-29,32.71,64.1,23.32,4.76,0,0,0,0,0,0,0,0,0,0
2013-03-30,25.23,76.84,18.47,9.71,1,0,0,0,0,1,1,0,0,0
2013-03-31,26.09,74.73,28.6,11.36,0,0,0,0,1,0,0,0,1,0
2013-04-01,27.69,58.14,43.86,16.06,0,0,0,0,0,0,0,0,0,0
2013-04-02,30.98,80.47,45.43,13.11,0,0,0,0,0,0,0,0,0,0
2013-04-03,25.91,69.75,39.41,0.0,0,0,0,0,0,0,0,0,0,0
2013-04-04,28.24,61.24,53.88,10.29,0,1,1,0,0,0,0,1,0,0
2013-04-05,32.88,72.91,17.96,11.49,0,0,0,0,0,0,0,0,0,0
2013-04-06,35.0,61.87,24.63,11.55,0,0,0,0,0,0,0,0,0,0
2013-04-07,17.47,76.95,17.59,0.0,0,0,0,0,0,1,0,0,0,1
2013-04-08,33.04,63.54,38.4,12.95,0,0,0,0,0,0,0,0,0,0
2013-04-09,28.97,78.42,82.86,9.09,0,0,0,0,0,0,0,0,0,0
2013-04-10,32.32,80.82,21.99,5.22,0,0,0,0,0,0,0,0,0,0
2013-04-11,25.98,76.83,28.72,2.42,0,0,0,0,0,0,0,0,0,0
2013-04-12,32.89,88.38,19.83,13.17,0,0,0,0,0,0,0,0,0,0
2013-04-13,26.18,69.47,25.95,9.93,0,0,0,0,0,0,0,0,0,0
2013-04-14,22.69,85.75,28.64,6.26,0,0,0,0,0,0,1,0,0,0
2013-04-15,27.05,83.45,18.12,22.63,0,0,0,0,0,0,0,0,0,0
2013-04-16,31.44,84.67,20.43,8.31,0,0,0,0,0,0,0,0,0,0
2013-04-17,20.03,67.45,23.42,13.17,0,0,0,0,0,0,0,0,0,0
2013-04-18,22.5,63.66,53.39,12.14,0,0,0,0,0,0,0,0,0,0
2013-04-19,33.2,82.9,30.85,7.43,0,0,0,0,0,0,0,0,0,1
