date,temperature,humidity,precipitation,wind_speed,country,disease_0,disease_1,disease_2,disease_3,disease_4,disease_5,disease_6,disease_7,disease_8,disease_9
2015-09-13,24.84166666666667,56.041666666666664,5.32,1.8970833333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-09-14,23.611666666666668,65.54166666666667,3.9299999999999997,1.8991666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-09-15,25.480416666666667,53.5,0.28,1.2862500000000001,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-09-16,26.855833333333333,45.791666666666664,0.0,1.5016666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-09-17,26.018333333333334,43.541666666666664,0.0,1.8862499999999998,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-09-18,25.858333333333334,46.666666666666664,1.35,2.6129166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-09-19,26.091666666666665,48.875,0.0,1.9208333333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-09-20,27.147499999999997,42.791666666666664,0.0,1.8675,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-09-21,26.44541666666667,41.916666666666664,0.0,2.447083333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-09-22,26.925416666666667,37.333333333333336,0.0,2.7116666666666664,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-09-23,26.25916666666667,40.083333333333336,0.0,2.0775,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-09-24,26.15416666666667,45.666666666666664,0.0,1.8570833333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-09-25,25.77541666666667,44.25,0.18,1.8354166666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-09-26,26.05125,40.708333333333336,0.0,1.9666666666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-09-27,27.37375,37.25,0.0,1.6791666666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-09-28,27.755416666666665,37.291666666666664,0.0,1.9266666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-09-29,27.355833333333333,39.791666666666664,0.0,2.0933333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-09-30,27.582916666666666,32.166666666666664,0.0,2.5941666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-01,26.995833333333334,34.625,0.0,2.68125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-02,25.5175,46.375,0.0,2.7183333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-03,26.500833333333333,41.791666666666664,0.0,3.2375000000000003,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-04,26.902083333333334,37.625,0.0,1.7079166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-05,26.180000000000003,48.333333333333336,0.0,1.8395833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-06,27.962500000000002,40.583333333333336,0.0,2.28125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-07,27.69666666666667,41.083333333333336,0.0,2.026666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-08,27.267916666666665,37.666666666666664,0.0,2.4170833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-09,27.285,38.041666666666664,0.0,2.74625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-10,27.0,41.125,0.0,2.2775,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-11,25.896666666666665,46.166666666666664,0.0,1.9391666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-12,26.11375,40.166666666666664,0.0,2.1483333333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-13,26.922083333333333,30.208333333333332,0.0,2.5295833333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-14,27.699583333333333,34.0,0.0,2.89,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-15,27.16333333333333,31.333333333333332,0.0,2.83,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-16,26.79375,30.625,0.0,2.6954166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-17,26.495833333333334,36.166666666666664,0.0,2.472916666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-18,26.372500000000002,42.166666666666664,1.33,2.23875,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-19,23.613333333333333,60.458333333333336,2.67,1.7008333333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-20,24.566666666666666,49.958333333333336,0.0,2.307916666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-21,25.234583333333333,48.791666666666664,0.0,2.36875,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-22,26.864583333333332,41.791666666666664,0.0,2.1179166666666664,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-23,25.56375,42.958333333333336,0.0,1.9066666666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-24,25.55541666666667,38.916666666666664,0.0,2.2816666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-25,25.111666666666665,35.791666666666664,0.0,2.314583333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-26,26.495416666666667,37.791666666666664,0.0,2.4204166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-27,25.332916666666666,37.875,0.0,2.38625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-28,24.940833333333334,42.208333333333336,0.0,1.8179166666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-29,25.88416666666667,43.875,0.0,1.3945833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-30,25.532916666666665,48.666666666666664,0.3,1.28,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-10-31,25.74875,47.416666666666664,0.28,2.4720833333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-01,25.22375,45.333333333333336,0.1,2.5775,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-02,25.831666666666667,37.875,0.0,2.1054166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-03,26.77125,37.875,0.0,1.9779166666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-04,25.252916666666668,51.5,0.17,1.3858333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-05,22.848333333333333,66.33333333333333,3.7,1.70875,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-06,23.2375,66.625,0.52,1.9270833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-07,21.993333333333336,73.79166666666667,10.23,2.42125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-08,22.495416666666667,56.333333333333336,0.0,2.192083333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-09,22.262916666666666,49.0,0.0,1.8120833333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-10,23.407083333333333,44.208333333333336,0.0,1.54625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-11,24.49,52.208333333333336,0.0,2.2704166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-12,23.293333333333333,65.0,2.62,2.3491666666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-13,20.64375,79.91666666666667,6.87,2.3754166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-14,22.175,58.25,0.0,2.4725,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-15,20.600833333333334,47.625,0.0,2.432916666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-16,22.52,43.916666666666664,0.0,1.58375,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-17,23.600416666666664,41.208333333333336,0.0,1.64,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-18,23.119583333333335,48.25,0.0,2.09,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-19,22.69458333333333,53.083333333333336,0.14,2.18125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-20,22.852083333333336,42.541666666666664,0.0,2.7429166666666664,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-21,22.772916666666664,31.75,0.0,2.6149999999999998,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-22,22.648750000000003,35.708333333333336,0.0,2.5195833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-23,22.001666666666665,37.5,0.0,2.22125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-24,21.49416666666667,37.25,0.0,1.6566666666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-25,23.17833333333333,32.25,0.0,1.60375,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-26,23.967083333333335,48.958333333333336,0.0,1.33375,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-27,21.79125,70.08333333333333,1.7,2.155,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-28,23.196250000000003,54.833333333333336,0.0,2.1329166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-29,23.233333333333334,46.541666666666664,0.0,2.0795833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-11-30,23.964166666666667,41.416666666666664,0.0,1.4875,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-01,24.139583333333334,40.958333333333336,0.0,1.8183333333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-02,23.787499999999998,42.041666666666664,0.0,2.2579166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-03,21.4575,42.666666666666664,0.0,2.69375,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-04,22.145833333333332,46.083333333333336,0.0,2.09125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-05,23.520833333333332,43.208333333333336,0.0,2.3225000000000002,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-06,23.862916666666667,43.75,0.0,2.3841666666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-07,24.0175,44.791666666666664,0.0,2.4466666666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-08,22.28833333333333,49.083333333333336,0.0,2.3024999999999998,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-09,22.453333333333333,46.291666666666664,0.0,2.3120833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-10,22.917916666666667,46.625,0.0,2.2608333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-11,23.592083333333335,41.708333333333336,0.0,2.0,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-12,23.287916666666664,43.916666666666664,0.0,1.9545833333333331,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-13,23.028333333333336,49.75,0.0,1.8120833333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-14,22.91875,50.916666666666664,0.0,2.1374999999999997,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-15,21.214166666666667,66.29166666666667,1.33,2.734583333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-16,21.532916666666665,68.25,0.52,2.26625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-17,22.765416666666667,52.75,0.0,2.2720833333333332,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-18,22.175,48.041666666666664,0.0,2.3191666666666664,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-19,21.565833333333334,51.625,0.0,2.3420833333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-20,21.7625,41.375,0.0,2.734583333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-21,21.340416666666666,47.916666666666664,0.0,2.51375,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-22,22.50375,40.583333333333336,0.0,2.29625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-23,23.140416666666667,37.0,0.0,2.2125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-24,23.316666666666666,49.333333333333336,0.13,2.255,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-25,22.865416666666665,64.58333333333333,0.55,2.4379166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-26,20.792916666666667,76.58333333333333,0.91,2.8387499999999997,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-27,20.66541666666667,67.04166666666667,1.85,2.6458333333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-28,20.245833333333334,61.291666666666664,0.0,2.4983333333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-29,20.335833333333333,56.833333333333336,0.0,1.9395833333333332,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-30,22.163749999999997,53.125,0.0,1.6845833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2015-12-31,23.562083333333334,49.25,0.0,1.9470833333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-01,24.972916666666666,44.875,0.0,2.0812500000000003,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-02,23.657083333333333,46.416666666666664,0.0,2.3475,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-03,21.745833333333334,58.083333333333336,1.53,2.8866666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-04,22.96666666666667,57.583333333333336,0.16,2.4625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-05,23.93625,53.166666666666664,0.0,2.174583333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-06,24.417916666666667,50.5,0.0,2.0616666666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-07,24.325,48.541666666666664,0.49,2.0708333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-08,24.865,44.708333333333336,0.0,1.7874999999999999,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-09,24.507499999999997,49.708333333333336,0.0,2.2808333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-10,23.26,52.5,0.0,1.7825,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-11,24.54875,51.208333333333336,0.0,1.39,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-12,23.167083333333334,62.666666666666664,0.45,1.5879166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-13,22.295833333333334,61.166666666666664,2.53,2.064583333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-14,22.83125,63.208333333333336,0.32,1.7279166666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-15,22.525833333333335,59.708333333333336,0.11,1.1033333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-16,24.0325,56.583333333333336,0.23,1.8145833333333332,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-17,20.962083333333332,69.375,0.26,1.7837500000000002,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-18,23.171666666666667,54.041666666666664,0.0,1.8625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-19,24.020833333333332,44.791666666666664,0.0,2.214583333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-20,22.88875,44.833333333333336,0.0,2.51125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-21,22.97875,45.833333333333336,0.0,2.41125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-22,21.837083333333336,44.458333333333336,0.0,2.1,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-23,22.016666666666666,43.125,0.0,1.945,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-24,23.737083333333334,36.416666666666664,0.0,2.0866666666666664,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-25,23.312916666666666,35.791666666666664,0.0,2.46375,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-26,23.304999999999996,50.166666666666664,0.0,2.54875,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-27,22.53125,61.958333333333336,0.54,2.9579166666666663,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-28,20.160416666666666,68.95833333333333,0.27,2.598333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-29,21.2075,61.625,0.0,2.52625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-30,18.3425,80.33333333333333,3.42,2.805,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-01-31,20.285,70.79166666666667,2.1,2.3445833333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-01,20.760416666666668,58.416666666666664,0.0,2.5379166666666664,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-02,21.199583333333333,48.083333333333336,0.0,2.1670833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-03,22.47083333333333,42.375,0.0,2.294583333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-04,22.530416666666667,41.75,0.0,2.5987500000000003,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-05,22.59375,39.666666666666664,0.0,2.075833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-06,22.706666666666667,41.0,0.0,1.8379166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-07,23.445833333333336,36.916666666666664,0.0,2.1358333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-08,23.220416666666665,42.291666666666664,0.0,2.566666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-09,23.653333333333332,46.875,0.0,2.605,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-10,24.5625,37.166666666666664,0.0,2.3075,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-11,23.1825,37.208333333333336,0.0,2.672083333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-12,22.90041666666667,38.833333333333336,0.0,2.6824999999999997,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-13,23.74625,36.708333333333336,0.0,2.540833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-14,24.4875,36.833333333333336,0.0,2.1462499999999998,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-15,24.305000000000003,39.0,0.0,2.3833333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-16,23.107916666666668,37.166666666666664,0.0,2.5141666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-17,22.754583333333333,38.833333333333336,0.0,2.1804166666666664,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-18,23.18875,37.708333333333336,0.0,2.384583333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-19,22.994583333333335,34.291666666666664,0.0,2.6795833333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-20,22.26,25.5,0.0,2.4520833333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-21,21.51375,32.041666666666664,0.0,1.8066666666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-22,25.721666666666668,24.708333333333332,0.0,2.52625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-23,26.599166666666665,38.416666666666664,0.0,2.234583333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-24,24.973333333333333,60.583333333333336,0.47,2.3541666666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-25,24.979583333333334,54.5,1.7100000000000002,1.42875,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-26,24.027916666666666,64.91666666666667,1.74,1.445,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-27,24.74416666666667,56.375,1.1600000000000001,1.2779166666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-28,26.298333333333332,44.333333333333336,0.0,1.8354166666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-02-29,26.41208333333333,39.666666666666664,0.0,2.1333333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-01,27.62875,35.333333333333336,0.0,1.16625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-02,27.488333333333333,36.416666666666664,0.0,1.5062499999999999,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-03,27.931250000000002,36.0,0.0,2.2779166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-04,28.495833333333334,32.833333333333336,0.0,2.4875000000000003,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-05,28.91208333333333,33.458333333333336,0.0,1.865,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-06,28.583333333333332,38.333333333333336,1.26,1.5575,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-07,26.219166666666666,53.0,3.54,2.075416666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-08,26.07041666666667,54.583333333333336,5.33,1.8091666666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-09,25.7,59.083333333333336,1.67,1.9683333333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-10,27.07625,52.833333333333336,0.0,1.6658333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-11,27.716250000000002,45.833333333333336,0.0,2.0412500000000002,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-12,26.969166666666666,47.833333333333336,0.0,1.2783333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-13,27.890416666666667,35.791666666666664,0.0,1.6475,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-14,28.757499999999997,33.916666666666664,0.0,1.8275,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-15,29.00208333333333,33.75,0.0,1.7933333333333332,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-16,28.903333333333332,34.041666666666664,0.0,2.2525,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-17,27.57166666666667,35.625,0.0,2.4516666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-18,27.97375,38.833333333333336,0.0,2.56125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-19,27.720416666666665,41.333333333333336,0.0,2.3429166666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-20,28.540833333333335,37.416666666666664,0.0,2.594583333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-21,29.574166666666667,36.5,0.0,1.7004166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-22,27.75,45.75,0.7000000000000001,2.155,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-23,26.950416666666666,52.125,0.32,2.3675,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-24,26.41416666666667,55.291666666666664,0.6799999999999999,2.427916666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-25,26.554166666666664,55.541666666666664,1.55,2.4154166666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-26,28.492500000000003,45.291666666666664,0.0,1.7516666666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-27,28.05458333333333,38.333333333333336,0.0,1.6624999999999999,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-28,29.65416666666667,30.458333333333332,0.0,1.79875,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-29,29.512083333333333,35.416666666666664,0.0,2.24125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-30,29.585416666666664,36.458333333333336,0.0,1.555,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-03-31,30.37708333333333,35.791666666666664,0.0,1.7370833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-01,29.156666666666666,40.708333333333336,0.28,1.3445833333333332,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-02,24.452916666666667,66.58333333333333,12.07,2.0695833333333336,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-03,25.99625,55.458333333333336,0.91,1.6833333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-04,25.239166666666666,59.0,3.73,2.34,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-05,26.83458333333333,54.75,1.74,3.1779166666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-06,26.11583333333333,55.875,2.78,3.345833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-07,26.820833333333336,54.583333333333336,0.34,3.1337499999999996,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-08,25.815416666666668,62.833333333333336,13.43,1.8254166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-09,25.23,67.41666666666667,6.05,1.6245833333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-10,23.63416666666667,71.04166666666667,14.6,1.1229166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-11,26.03,61.25,0.47,1.86,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-12,26.727500000000003,52.75,0.0,3.683333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-13,25.39833333333333,56.291666666666664,2.77,3.1108333333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-14,24.27916666666667,68.83333333333333,11.14,1.845,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-15,21.244583333333335,86.75,37.69,2.0679166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-16,20.503333333333334,86.83333333333333,28.8,1.6137499999999998,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-17,23.44458333333333,75.83333333333333,10.08,1.1320833333333333,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-18,22.393333333333334,79.41666666666667,15.52,1.4941666666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-19,24.48,70.75,5.609999999999999,2.1083333333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-20,23.32041666666667,77.20833333333333,6.5200000000000005,1.0799999999999998,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-21,23.55875,75.45833333333333,11.51,1.4529166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-22,23.309166666666666,78.58333333333333,7.52,1.47625,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-23,24.664583333333336,70.0,3.0700000000000003,1.1470833333333335,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-24,24.753333333333334,68.25,1.6600000000000001,1.2341666666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-25,23.311666666666667,75.83333333333333,9.36,1.3491666666666668,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-26,24.41416666666667,71.83333333333333,6.140000000000001,1.4329166666666666,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-27,22.897499999999997,75.04166666666667,13.65,1.5104166666666667,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-28,22.193749999999998,78.08333333333333,5.08,1.5458333333333334,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-29,23.176666666666666,70.83333333333333,4.43,1.67125,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-04-30,22.117500000000003,79.20833333333333,24.79,1.1879166666666665,Ethiopia,1,0,0,0,0,0,0,0,0,0
2016-05-01,20.93,85.79166666666667,25.509999999999998,1.11125,Ethiopia,1,0,0,0,0,0,0,0,0,0
